06/20/1999 00:00:00, 1.765
06/20/1999 00:06:00, 1.791
06/20/1999 00:12:00, 1.831
06/20/1999 00:18:00, 1.873
06/20/1999 00:24:00, 1.896
06/20/1999 00:30:00, 1.942
06/20/1999 00:36:00, 1.978
06/20/1999 00:42:00, 2.001
06/20/1999 00:48:00, 2.024
06/20/1999 00:54:00, 2.051
06/20/1999 01:00:00, 2.077
06/20/1999 01:06:00, 2.123
06/20/1999 01:12:00, 2.136
06/20/1999 01:18:00, 2.152
06/20/1999 01:24:00, 2.178
06/20/1999 01:30:00, 2.172
06/20/1999 01:36:00, 2.192
06/20/1999 01:42:00, 2.178
06/20/1999 01:48:00, 2.195
06/20/1999 01:54:00, 2.215
06/20/1999 02:00:00, 2.221
06/20/1999 02:06:00, 2.215
06/20/1999 02:12:00, 2.198
06/20/1999 02:18:00, 2.211
06/20/1999 02:24:00, 2.218
06/20/1999 02:30:00, 2.218
06/20/1999 02:36:00, 2.162
06/20/1999 02:42:00, 2.11
06/20/1999 02:48:00, 2.103
06/20/1999 02:54:00, 2.09
06/20/1999 03:00:00, 2.07
06/20/1999 03:06:00, 2.054
06/20/1999 03:12:00, 1.985
06/20/1999 03:18:00, 1.962
06/20/1999 03:24:00, 1.906
06/20/1999 03:30:00, 1.854
06/20/1999 03:36:00, 1.814
06/20/1999 03:42:00, 1.798
06/20/1999 03:48:00, 1.759
06/20/1999 03:54:00, 1.729
06/20/1999 04:00:00, 1.66
06/20/1999 04:06:00, 1.598
06/20/1999 04:12:00, 1.552
06/20/1999 04:18:00, 1.509
06/20/1999 04:24:00, 1.486
06/20/1999 04:30:00, 1.437
06/20/1999 04:36:00, 1.414
06/20/1999 04:42:00, 1.388
06/20/1999 04:48:00, 1.355
06/20/1999 04:54:00, 1.306
06/20/1999 05:00:00, 1.263
06/20/1999 05:06:00, 1.224
06/20/1999 05:12:00, 1.184
06/20/1999 05:18:00, 1.132
06/20/1999 05:24:00, 1.119
06/20/1999 05:30:00, 1.066
06/20/1999 05:36:00, 1.037
06/20/1999 05:42:00, 0.971
06/20/1999 05:48:00, 0.948
06/20/1999 05:54:00, 0.909
06/20/1999 06:00:00, 0.876
06/20/1999 06:06:00, 0.837
06/20/1999 06:12:00, 0.801
06/20/1999 06:18:00, 0.784
06/20/1999 06:24:00, 0.758
06/20/1999 06:30:00, 0.65
06/20/1999 06:36:00, 0.614
06/20/1999 06:42:00, 0.604
06/20/1999 06:48:00, 0.591
06/20/1999 06:54:00, 0.554
06/20/1999 07:00:00, 0.535
06/20/1999 07:06:00, 0.486
06/20/1999 07:12:00, 0.453
06/20/1999 07:18:00, 0.423
06/20/1999 07:24:00, 0.407
06/20/1999 07:30:00, 0.384
06/20/1999 07:36:00, 0.381
06/20/1999 07:42:00, 0.361
06/20/1999 07:48:00, 0.341
06/20/1999 07:54:00, 0.308
06/20/1999 08:00:00, 0.295
06/20/1999 08:06:00, 0.279
06/20/1999 08:12:00, 0.272
06/20/1999 08:18:00, 0.272
06/20/1999 08:24:00, 0.272
06/20/1999 08:30:00, 0.262
06/20/1999 08:36:00, 0.269
06/20/1999 08:42:00, 0.269
06/20/1999 08:48:00, 0.269
06/20/1999 08:54:00, 0.272
06/20/1999 09:00:00, 0.292
06/20/1999 09:06:00, 0.302
06/20/1999 09:12:00, 0.299
06/20/1999 09:18:00, 0.335
06/20/1999 09:24:00, 0.344
06/20/1999 09:30:00, 0.377
06/20/1999 09:36:00, 0.39
06/20/1999 09:42:00, 0.4
06/20/1999 09:48:00, 0.417
06/20/1999 09:54:00, 0.463
06/20/1999 10:00:00, 0.495
06/20/1999 10:06:00, 0.541
06/20/1999 10:12:00, 0.568
06/20/1999 10:18:00, 0.584
06/20/1999 10:24:00, 0.614
06/20/1999 10:30:00, 0.656
06/20/1999 10:36:00, 0.702
06/20/1999 10:42:00, 0.774
06/20/1999 10:48:00, 0.83
06/20/1999 10:54:00, 0.869
06/20/1999 11:00:00, 0.915
06/20/1999 11:06:00, 0.961
06/20/1999 11:12:00, 1.007
06/20/1999 11:18:00, 1.043
06/20/1999 11:24:00, 1.093
